track_id,artist,album,track,album_track_seq,track_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish,everything i wanted,everything i wanted,1,2019-11-13,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
41L3O37CECZt3N7ziG2z7l,Justin Bieber,Yummy,Yummy,1,2020-01-03,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,210427,4
2XU0oxnq2qxCpomAAuJY8K,Tones and I,Dance Monkey (Stripped Back) / Dance Monkey,Dance Monkey,2,2019-10-17,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4
6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,Don't Start Now,1,2019-10-31,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,4
7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,Someone You Loved,4,2019-05-17,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,182161,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
4vUmTMuQqjdnvlZmAH61Qk,Ed Sheeran,No.6 Collaborations Project,South of the Border (feat. Camila Cabello & Cardi B),2,2019-07-12,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.668,97.986,204467,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Blinding Lights,1,2019-11-29,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,Lover,You Need To Calm Down,14,2019-08-23,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
7FIWs0pqAYbP91WWM0vlTQ,Eminem,Music To Be Murdered By,Godzilla (feat. Juice WRLD),7,2020-01-17,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,210800,4
0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,Please Excuse Me For Being Antisocial,The Box,2,2019-12-06,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,Please Excuse Me For Being Antisocial,The Box,2,2019-12-06,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
